"","fishing_style","node","est","n","prob","iter"
"8882","household","individual_risk","not_relevant",14430,0.1443,81
"8883","household","societal_importance","medium",76730,0.7673,81
"8884","household","societal_importance","high",23270,0.2327,81
"8885","household","societal_risk","low",25141,0.25141,81
"8886","household","societal_risk","medium",60377,0.60377,81
"8887","household","societal_risk","high",52,0.00052,81
"8888","household","societal_risk","not_relevant",14430,0.1443,81
"8889","household","strategy_to_change","not_relevant",14430,0.1443,81
"8890","household","strategy_to_change","cope",65104,0.65104,81
"8891","household","strategy_to_change","react",20466,0.20466,81
"8892","household","substitution_capacity","yes",100000,1,81
"8893","trawler","economic_buffers","medium",43303,0.43303,81
"8894","trawler","economic_buffers","high",56697,0.56697,81
"8895","trawler","economic_risk","low",88913,0.88913,81
"8896","trawler","economic_risk","medium",6195,0.06195,81
"8897","trawler","economic_risk","high",4892,0.04892,81
"8898","trawler","go_fishing","no",11551,0.11551,81
"8899","trawler","go_fishing","yes",88449,0.88449,81
"8900","trawler","individual_importance","high",100000,1,81
"8901","trawler","individual_risk","low",42124,0.42124,81
"8902","trawler","individual_risk","medium",42420,0.4242,81
"8903","trawler","individual_risk","high",15456,0.15456,81
"8904","trawler","societal_importance","high",100000,1,81
"8905","trawler","societal_risk","low",42124,0.42124,81
"8906","trawler","societal_risk","medium",42420,0.4242,81
"8907","trawler","societal_risk","high",15456,0.15456,81
"8908","trawler","strategy_to_change","cope",59203,0.59203,81
"8909","trawler","strategy_to_change","react",40797,0.40797,81
"8910","trawler","substitution_capacity","yes",100000,1,81
"8911","guide","economic_buffers","low",95984,0.95984,81
"8912","guide","economic_buffers","medium",4016,0.04016,81
"8913","guide","economic_risk","low",24632,0.24632,81
"8914","guide","economic_risk","medium",4174,0.04174,81
"8915","guide","economic_risk","high",71194,0.71194,81
"8916","guide","go_fishing","no",68769,0.68769,81
"8917","guide","go_fishing","yes",31231,0.31231,81
"8918","guide","individual_importance","high",100000,1,81
"8919","guide","individual_risk","low",11231,0.11231,81
"8920","guide","individual_risk","medium",13346,0.13346,81
"8921","guide","individual_risk","high",75423,0.75423,81
"8922","guide","societal_importance","medium",85280,0.8528,81
"8923","guide","societal_importance","high",14720,0.1472,81
"8924","guide","societal_risk","low",11231,0.11231,81
"8925","guide","societal_risk","medium",77576,0.77576,81
"8926","guide","societal_risk","high",11193,0.11193,81
"8927","guide","strategy_to_change","cope",80789,0.80789,81
"8928","guide","strategy_to_change","react",2683,0.02683,81
"8929","guide","strategy_to_change","adapt",16528,0.16528,81
"8930","guide","substitution_capacity","no",100000,1,81
"8931","recreational","economic_buffers","low",100000,1,82
"8932","recreational","economic_risk","low",70691,0.70691,82
"8933","recreational","economic_risk","medium",8170,0.0817,82
"8934","recreational","economic_risk","high",6983,0.06983,82
"8935","recreational","economic_risk","not_relevant",14156,0.14156,82
"8936","recreational","go_fishing","no",44254,0.44254,82
"8937","recreational","go_fishing","yes",55746,0.55746,82
"8938","recreational","individual_importance","medium",58329,0.58329,82
"8939","recreational","individual_importance","high",41671,0.41671,82
"8940","recreational","individual_risk","low",29682,0.29682,82
"8941","recreational","individual_risk","medium",48701,0.48701,82
"8942","recreational","individual_risk","high",7461,0.07461,82
"8943","recreational","individual_risk","not_relevant",14156,0.14156,82
"8944","recreational","societal_importance","low",145,0.00145,82
"8945","recreational","societal_importance","medium",66907,0.66907,82
"8946","recreational","societal_importance","high",32948,0.32948,82
"8947","recreational","societal_risk","low",29763,0.29763,82
"8948","recreational","societal_risk","medium",50133,0.50133,82
"8949","recreational","societal_risk","high",5948,0.05948,82
"8950","recreational","societal_risk","not_relevant",14156,0.14156,82
"8951","recreational","strategy_to_change","not_relevant",14156,0.14156,82
"8952","recreational","strategy_to_change","cope",41686,0.41686,82
"8953","recreational","strategy_to_change","react",13851,0.13851,82
"8954","recreational","strategy_to_change","adapt",30307,0.30307,82
"8955","recreational","substitution_capacity","no",42490,0.4249,82
"8956","recreational","substitution_capacity","yes",57510,0.5751,82
"8957","small_scale","economic_buffers","low",97017,0.97017,82
"8958","small_scale","economic_buffers","medium",2983,0.02983,82
"8959","small_scale","economic_risk","low",42761,0.42761,82
"8960","small_scale","economic_risk","medium",24810,0.2481,82
"8961","small_scale","economic_risk","high",18090,0.1809,82
"8962","small_scale","economic_risk","not_relevant",14339,0.14339,82
"8963","small_scale","go_fishing","no",38019,0.38019,82
"8964","small_scale","go_fishing","yes",61981,0.61981,82
"8965","small_scale","individual_importance","medium",14903,0.14903,82
"8966","small_scale","individual_importance","high",85097,0.85097,82
"8967","small_scale","individual_risk","low",36119,0.36119,82
"8968","small_scale","individual_risk","medium",31511,0.31511,82
"8969","small_scale","individual_risk","high",18031,0.18031,82
"8970","small_scale","individual_risk","not_relevant",14339,0.14339,82
"8971","small_scale","societal_importance","high",100000,1,82
"8972","small_scale","societal_risk","low",36119,0.36119,82
"8973","small_scale","societal_risk","medium",28374,0.28374,82
"8974","small_scale","societal_risk","high",21168,0.21168,82
"8975","small_scale","societal_risk","not_relevant",14339,0.14339,82
"8976","small_scale","strategy_to_change","not_relevant",14339,0.14339,82
"8977","small_scale","strategy_to_change","cope",57837,0.57837,82
"8978","small_scale","strategy_to_change","react",25432,0.25432,82
"8979","small_scale","strategy_to_change","adapt",2392,0.02392,82
"8980","small_scale","substitution_capacity","no",60594,0.60594,82
"8981","small_scale","substitution_capacity","yes",39406,0.39406,82
"8982","household","economic_buffers","low",100000,1,82
"8983","household","economic_risk","low",68577,0.68577,82
"8984","household","economic_risk","medium",5711,0.05711,82
"8985","household","economic_risk","high",11295,0.11295,82
"8986","household","economic_risk","not_relevant",14417,0.14417,82
"8987","household","go_fishing","no",61227,0.61227,82
"8988","household","go_fishing","yes",38773,0.38773,82
"8989","household","individual_importance","medium",53216,0.53216,82
"8990","household","individual_importance","high",46784,0.46784,82
"8991","household","individual_risk","low",23881,0.23881,82
"8992","household","individual_risk","medium",61467,0.61467,82
"8993","household","individual_risk","high",235,0.00235,82
"8994","household","individual_risk","not_relevant",14417,0.14417,82
"8995","household","societal_importance","medium",72044,0.72044,82
"8996","household","societal_importance","high",27956,0.27956,82
"8997","household","societal_risk","low",23881,0.23881,82
"8998","household","societal_risk","medium",61560,0.6156,82
"8999","household","societal_risk","high",142,0.00142,82
"9000","household","societal_risk","not_relevant",14417,0.14417,82
"9001","household","strategy_to_change","not_relevant",14417,0.14417,82
"9002","household","strategy_to_change","cope",65630,0.6563,82
"9003","household","strategy_to_change","react",19953,0.19953,82
"9004","household","substitution_capacity","yes",100000,1,82
"9005","trawler","economic_buffers","medium",34832,0.34832,82
"9006","trawler","economic_buffers","high",65168,0.65168,82
"9007","trawler","economic_risk","low",91198,0.91198,82
"9008","trawler","economic_risk","medium",5735,0.05735,82
"9009","trawler","economic_risk","high",3067,0.03067,82
"9010","trawler","go_fishing","no",11332,0.11332,82
"9011","trawler","go_fishing","yes",88668,0.88668,82
"9012","trawler","individual_importance","high",100000,1,82
"9013","trawler","individual_risk","low",47089,0.47089,82
"9014","trawler","individual_risk","medium",38252,0.38252,82
"9015","trawler","individual_risk","high",14659,0.14659,82
"9016","trawler","societal_importance","high",100000,1,82
"9017","trawler","societal_risk","low",47089,0.47089,82
"9018","trawler","societal_risk","medium",38252,0.38252,82
"9019","trawler","societal_risk","high",14659,0.14659,82
"9020","trawler","strategy_to_change","cope",55629,0.55629,82
"9021","trawler","strategy_to_change","react",44371,0.44371,82
"9022","trawler","substitution_capacity","yes",100000,1,82
"9023","guide","economic_buffers","low",97009,0.97009,82
"9024","guide","economic_buffers","medium",2991,0.02991,82
"9025","guide","economic_risk","low",26213,0.26213,82
"9026","guide","economic_risk","medium",3615,0.03615,82
"9027","guide","economic_risk","high",70172,0.70172,82
"9028","guide","go_fishing","no",66991,0.66991,82
"9029","guide","go_fishing","yes",33009,0.33009,82
"9030","guide","individual_importance","high",100000,1,82
"9031","guide","individual_risk","low",13426,0.13426,82
"9032","guide","individual_risk","medium",13393,0.13393,82
"9033","guide","individual_risk","high",73181,0.73181,82
"9034","guide","societal_importance","medium",78324,0.78324,82
"9035","guide","societal_importance","high",21676,0.21676,82
"9036","guide","societal_risk","low",13426,0.13426,82
"9037","guide","societal_risk","medium",70686,0.70686,82
"9038","guide","societal_risk","high",15888,0.15888,82
"9039","guide","strategy_to_change","cope",79610,0.7961,82
"9040","guide","strategy_to_change","react",2942,0.02942,82
"9041","guide","strategy_to_change","adapt",17448,0.17448,82
"9042","guide","substitution_capacity","no",100000,1,82
"9043","recreational","economic_buffers","low",100000,1,83
"9044","recreational","economic_risk","low",69100,0.691,83
"9045","recreational","economic_risk","medium",1537,0.01537,83
"9046","recreational","economic_risk","high",15246,0.15246,83
"9047","recreational","economic_risk","not_relevant",14117,0.14117,83
"9048","recreational","go_fishing","no",47658,0.47658,83
"9049","recreational","go_fishing","yes",52342,0.52342,83
"9050","recreational","individual_importance","medium",47516,0.47516,83
"9051","recreational","individual_importance","high",52484,0.52484,83
"9052","recreational","individual_risk","low",24659,0.24659,83
"9053","recreational","individual_risk","medium",38940,0.3894,83
"9054","recreational","individual_risk","high",22284,0.22284,83
"9055","recreational","individual_risk","not_relevant",14117,0.14117,83
"9056","recreational","societal_importance","medium",61055,0.61055,83
"9057","recreational","societal_importance","high",38945,0.38945,83
"9058","recreational","societal_risk","low",24659,0.24659,83
"9059","recreational","societal_risk","medium",44587,0.44587,83
"9060","recreational","societal_risk","high",16637,0.16637,83
"9061","recreational","societal_risk","not_relevant",14117,0.14117,83
"9062","recreational","strategy_to_change","not_relevant",14117,0.14117,83
"9063","recreational","strategy_to_change","cope",55044,0.55044,83
"9064","recreational","strategy_to_change","react",2506,0.02506,83
"9065","recreational","strategy_to_change","adapt",28333,0.28333,83
"9066","recreational","substitution_capacity","no",99998,0.99998,83
"9067","recreational","substitution_capacity","yes",2,2e-05,83
"9068","small_scale","economic_buffers","low",68487,0.68487,83
"9069","small_scale","economic_buffers","medium",31513,0.31513,83
"9070","small_scale","economic_risk","low",47847,0.47847,83
"9071","small_scale","economic_risk","medium",21238,0.21238,83
"9072","small_scale","economic_risk","high",16684,0.16684,83
"9073","small_scale","economic_risk","not_relevant",14231,0.14231,83
"9074","small_scale","go_fishing","no",43581,0.43581,83
"9075","small_scale","go_fishing","yes",56419,0.56419,83
"9076","small_scale","individual_importance","medium",9954,0.09954,83
"9077","small_scale","individual_importance","high",90046,0.90046,83
"9078","small_scale","individual_risk","low",29872,0.29872,83
"9079","small_scale","individual_risk","medium",31275,0.31275,83
"9080","small_scale","individual_risk","high",24622,0.24622,83
"9081","small_scale","individual_risk","not_relevant",14231,0.14231,83
"9082","small_scale","societal_importance","high",100000,1,83
"9083","small_scale","societal_risk","low",29872,0.29872,83
"9084","small_scale","societal_risk","medium",28554,0.28554,83
"9085","small_scale","societal_risk","high",27343,0.27343,83
